"species","latitud","longitd","site_nm","precisn","rcrdng_","smplng_","isltn_p","substrt","dss_sym","id_mthd","country","year","prmss_t","host","habitat","nrsry_E","nursery","forest","agrcltr","grdn_mn","pnt_f_n","refernc","contact","athrshp","folder"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 17AT SX00184 46154
1 plant
Leaf tips     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 21AT SX99813 46468
1 plant
Leaf tips     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 23AT 10/04/2006 SX00100 46188
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 25AT 10/04/2006 SX99849 46488
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 28AT 10/04/2006 SX99845 46500
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 29AT 10/04/2006 SX99848 46494
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 33AT 10/04/2006 SX99836 46510
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 36AT 10/04/2006 SX99799 46591
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 37AT 11/04/2006 SW99766 46686
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 39AT 11/04/2006 SW99778 46691
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 40AT 11/04/2006 SW99784 46688
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 41AT 11/04/2006 SW99779 46676
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 42AT 11/04/2006 SW99790 46672
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 43AT 11/04/2006 SW99802 46685
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 44AT 11/04/2006 SW99804 46697
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 47AT 11/04/2006 SW99843 46706
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 51AT 11/04/2006 SW99813 46735
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 52AT 11/04/2006 SW99878 46717
1 plant
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 2A SW99758 46648
1 plant
LFD positive on entrance paths on way to ravine.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 3A SW99778 46594
1 plant
LFD positive by small bend in path 30 m west of ravine.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 4A SW99768 46626
1 plant
LFD positive. Rhododendron (specimen) plant ""R74"".     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 5A SW99768 46626
1 plant
LFD positive. Same plant as 4A; by the ravine.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 15AT SX00106 46168
1 plant
Butlers Lane (right hand side going down). Opposite first monkey puzzle tree.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.28446378,-4.8101508,"SW9990046500","1",NA,NA,NA,NA,"Sample 19AT SW99878 46717
1 plant
LFD faint positive. Resample of 52AT 11/04/2006 between Floras Green and Beacon Path.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.45380816,-4.566577478,"SX1790064700","1",NA,NA,NA,NA,"strong positive LFD, young shoots dying back and wilting.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Shop","Osmanthus heterophyllus",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.45380816,-4.566577478,"SX1790064700","1",NA,NA,NA,NA,"Plants with die back of young shoots, tip dieback of leaves and stem lesions.
Plants have been on site for 2months and therefore should have been actioned previously, therefore plants have been destryed and not put on hold.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Shop","Osmanthus heterophyllus",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.45380816,-4.566577478,"SX1790064700","1",NA,NA,NA,NA,"osmanthus heterophyllus goshiki.
sod symptoms.      Phytophthora ramorum:  Potential new host record. We will endeavour to obtain a pure culture and carry out Koch's postulates. Pictures of symptoms would be helpful for future record.","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Shop","Osmanthus",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.45380816,-4.566577478,"SX1790064700","1",NA,NA,NA,NA,"cv. Madam masson.
typical sod symptoms.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Shop","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.45380816,-4.566577478,"SX1790064700","1",NA,NA,NA,NA,"cv. catawbience grandiflorum 7.5litre pot.
typical sod symptoms.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Shop","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.45380816,-4.566577478,"SX1790064700","1",NA,NA,NA,NA,"cv. marie forty.
typical sod symptoms.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Shop","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.45380816,-4.566577478,"SX1790064700","1",NA,NA,NA,NA,"cv. nova zembla 4 litre pot.
sod symptoms, strong positive lfd..     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Shop","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.22834737,-4.293492723,"SH4700072600","1",NA,NA,NA,NA,"Quarantined plants from within 10 metres of last o/b.  Dark lesions on stems.  Please confirm SOD.     Phytophthora ramorum:  This is interesting evidence of Pr being found within 10m holding area. Do you think these plants were disease free 3 months ago","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Shop","Viburnum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.23869905,-4.842521282,"SW9740041500","1",NA,NA,NA,NA,"SAMPLE 1NK
SW97603 41518
SAMPLES 1NK TO 22NK TAKENFROM AREA 5B     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Garden","Rhododendron ponticum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.23869905,-4.842521282,"SW9740041500","1",NA,NA,NA,NA,"SAMPLE 2NK
SW97589 41825
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Garden","Rhododendron ponticum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.23869905,-4.842521282,"SW9740041500","1",NA,NA,NA,NA,"SAMPLE 7NK
SW97558 42002
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Garden","Rhododendron ponticum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.23869905,-4.842521282,"SW9740041500","1",NA,NA,NA,NA,"SAMPLE 11NK
SW97519 41985
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Garden","Rhododendron ponticum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.23869905,-4.842521282,"SW9740041500","1",NA,NA,NA,NA,"SAMPLE 12NK
SW975494 41957
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Garden","Rhododendron ponticum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.23869905,-4.842521282,"SW9740041500","1",NA,NA,NA,NA,"SAMPLE 14NK
SW97461 41884
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Garden","Rhododendron ponticum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.23869905,-4.842521282,"SW9740041500","1",NA,NA,NA,NA,"SAMPLE 16NK
SW97471 41846
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Garden","Rhododendron ponticum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.23869905,-4.842521282,"SW9740041500","1",NA,NA,NA,NA,"SAMPLE 18NK
SW97453 41842
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Garden","Rhododendron ponticum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.23869905,-4.842521282,"SW9740041500","1",NA,NA,NA,NA,"SAMPLE 19NK
SW97451 41804
     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2006,"Garden","Rhododendron ponticum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
